"SIGNAL","TIME1","TIME2","TDIFF","P","A00","A21","A45","A90","A45A","A45B","A45C","A90A","A90B","A90C","TDMAX"
5306,2017-08-22 21:00:00,2017-08-22 22:00:00,60,2,58,6,6,7,6,6,6,7,6,6,0.793333331743876
5306,2017-08-22 22:00:00,2017-08-22 23:00:00,60,2,69,1,1,3,1,1,1,1,1,1,1.7133333325386
5306,2017-08-22 23:00:00,2017-08-23 00:00:00,60,2,58,2,2,1,0,1,1,1,1,1,2.27333333094915
5306,2017-08-23 00:00:00,2017-08-23 01:00:00,60,2,45,0,0,0,0,0,0,0,0,0,5.39666666587194
5306,2017-08-23 01:00:00,2017-08-23 02:00:00,60,2,27,1,1,1,0,1,1,1,1,1,7.86666666666667
5306,2017-08-23 02:00:00,2017-08-23 03:00:00,60,2,20,0,0,0,0,0,0,0,0,0,9.11000000238419
5306,2017-08-23 03:00:00,2017-08-23 04:00:00,60,2,21,0,0,0,0,0,0,0,0,0,6.65499999920527
5306,2017-08-23 04:00:00,2017-08-23 05:00:00,60,2,46,0,0,0,0,0,0,0,0,0,3.39333333174388
5306,2017-08-23 05:00:00,2017-08-23 06:00:00,60,2,67,1,1,1,1,1,1,1,1,1,2.52833333015442
5306,2017-08-23 06:00:00,2017-08-23 07:00:00,60,2,66,6,6,10,6,6,6,9,9,7,1.13499999841054
5306,2017-08-23 07:00:00,2017-08-23 08:00:00,60,2,31,31,0,0,0,0,0,0,0,0,1.18833333651225
5306,2017-08-23 08:00:00,2017-08-23 09:00:00,60,2,30,30,6,19,4,6,6,6,6,6,1.18833333651225
5306,2017-08-23 09:00:00,2017-08-23 10:00:00,60,2,30,30,2,2,2,2,2,2,2,2,0.94833333492279
5306,2017-08-23 10:00:00,2017-08-23 11:00:00,60,2,28,28,2,3,2,2,2,3,2,2,1.1383333325386
5306,2017-08-23 11:00:00,2017-08-23 12:00:00,60,2,27,27,2,14,1,2,2,6,6,4,1.1383333325386
5306,2017-08-23 12:00:00,2017-08-23 13:00:00,60,2,26,26,3,10,3,3,3,5,5,5,1.31666666666667
5306,2017-08-23 13:00:00,2017-08-23 14:00:00,60,2,28,28,3,3,3,3,3,3,3,3,0.916666666666667
5306,2017-08-23 14:00:00,2017-08-23 15:00:00,60,2,27,27,9,26,8,9,9,13,12,11,0.971666665871938
5306,2017-08-23 15:00:00,2017-08-23 16:00:00,60,2,24,24,2,9,2,2,2,4,4,4,1.59500000079473
5306,2017-08-23 16:00:00,2017-08-23 17:00:00,60,2,24,24,7,12,7,7,7,8,8,8,0.983333333333333
5306,2017-08-23 17:00:00,2017-08-23 18:00:00,60,2,24,24,13,56,8,10,10,18,17,15,1.0866666674614
5306,2017-08-23 18:00:00,2017-08-23 19:00:00,60,2,24,24,12,32,10,10,9,15,12,12,1.15166666507721
5306,2017-08-23 19:00:00,2017-08-23 20:00:00,60,2,27,27,10,33,8,10,10,11,11,11,1.03499999841054
5306,2017-08-23 20:00:00,2017-08-23 21:00:00,60,2,27,27,10,44,6,8,8,10,10,9,1.72666666507721
5306,2017-08-23 21:00:00,2017-08-23 22:00:00,60,2,55,2,2,5,2,2,2,2,2,2,0.791666666666667
5306,2017-08-23 22:00:00,2017-08-23 23:00:00,60,2,73,1,1,2,1,1,1,2,2,2,1.64666666587194
5306,2017-08-23 23:00:00,2017-08-24 00:00:00,60,2,63,2,2,2,2,2,2,2,2,2,1.92666666507721
5306,2017-08-24 00:00:00,2017-08-24 01:00:00,60,2,52,0,0,0,0,0,0,0,0,0,3.30666666825612
5306,2017-08-24 01:00:00,2017-08-24 02:00:00,60,2,27,0,0,0,0,0,0,0,0,0,6.75
5306,2017-08-24 02:00:00,2017-08-24 03:00:00,60,2,21,0,0,0,0,0,0,0,0,0,9.37333333492279
5306,2017-08-24 03:00:00,2017-08-24 04:00:00,60,2,18,0,0,0,0,0,0,0,0,0,9.35333333412806
5306,2017-08-24 04:00:00,2017-08-24 05:00:00,60,2,34,0,0,0,0,0,0,0,0,0,7.88666666348775
5306,2017-08-24 05:00:00,2017-08-24 06:00:00,60,2,67,1,1,1,0,1,1,1,1,1,3.24666666587194
5306,2017-08-24 06:00:00,2017-08-24 07:00:00,60,2,68,1,1,1,0,1,1,1,1,1,1.20999999841054
5306,2017-08-24 07:00:00,2017-08-24 08:00:00,60,2,30,30,1,1,1,1,1,1,1,1,1.08000000317891
5306,2017-08-24 08:00:00,2017-08-24 09:00:00,60,2,29,29,2,2,2,2,2,2,2,2,1.54166666666667
5306,2017-08-24 09:00:00,2017-08-24 10:00:00,60,2,30,30,1,5,1,1,1,1,1,1,0.925
5306,2017-08-24 10:00:00,2017-08-24 11:00:00,60,2,28,28,4,14,2,4,4,4,4,4,1.05833333333333
5306,2017-08-24 11:00:00,2017-08-24 12:00:00,60,2,27,27,2,24,1,2,2,4,3,3,1.04833333492279
5306,2017-08-24 12:00:00,2017-08-24 13:00:00,60,2,27,27,1,3,1,1,1,1,1,1,1.04666666587194
5306,2017-08-24 13:00:00,2017-08-24 14:00:00,60,2,28,28,6,10,6,6,6,7,7,7,0.938333332538605
5306,2017-08-24 14:00:00,2017-08-24 15:00:00,60,2,27,27,4,6,3,4,4,4,4,4,0.815000001589457
5306,2017-08-24 15:00:00,2017-08-24 16:00:00,60,2,24,24,2,2,2,2,2,2,2,2,1.52000000079473
5306,2017-08-24 16:00:00,2017-08-24 17:00:00,60,2,24,24,1,2,1,1,1,2,2,2,0.991666666666667
5306,2017-08-24 17:00:00,2017-08-24 18:00:00,60,2,24,24,4,5,4,4,4,4,4,4,0.993333331743876
5306,2017-08-24 18:00:00,2017-08-24 19:00:00,60,2,24,24,2,3,2,2,2,3,3,2,1.20333333412806
5306,2017-08-24 19:00:00,2017-08-24 20:00:00,60,2,27,27,3,5,3,3,3,4,4,4,1.06833333174388
5306,2017-08-24 20:00:00,2017-08-24 21:00:00,60,2,27,27,4,9,3,4,4,5,5,5,1.07999999920527
5306,2017-08-24 21:00:00,2017-08-24 22:00:00,60,2,57,3,2,3,2,2,2,3,3,2,0.838333336512248
5306,2017-08-24 22:00:00,2017-08-24 23:00:00,60,2,73,1,1,1,1,1,1,1,1,1,1.08999999761581
5306,2017-08-24 23:00:00,2017-08-25 00:00:00,60,2,69,0,0,0,0,0,0,0,0,0,1.51833333174388
5306,2017-08-25 00:00:00,2017-08-25 01:00:00,60,2,49,3,3,3,1,3,3,3,3,3,4.4883333325386
5306,2017-08-25 01:00:00,2017-08-25 02:00:00,60,2,24,1,1,1,0,1,1,1,1,1,7.01666666666667
5306,2017-08-25 02:00:00,2017-08-25 03:00:00,60,2,24,0,0,0,0,0,0,0,0,0,7.6366666674614
5306,2017-08-25 03:00:00,2017-08-25 04:00:00,60,2,17,0,0,0,0,0,0,0,0,0,15.6566666682561
5306,2017-08-25 04:00:00,2017-08-25 05:00:00,60,2,37,0,0,0,0,0,0,0,0,0,6.54833333094915
5306,2017-08-25 05:00:00,2017-08-25 06:00:00,60,2,58,1,1,1,0,1,1,1,1,1,6.54833333094915
5306,2017-08-25 06:00:00,2017-08-25 07:00:00,60,2,67,1,1,1,1,1,1,1,1,1,1.42166666587194
5306,2017-08-25 07:00:00,2017-08-25 08:00:00,60,2,31,31,3,7,3,3,3,3,3,3,1.02833333412806
5306,2017-08-25 08:00:00,2017-08-25 09:00:00,60,2,30,30,3,3,3,3,3,3,3,3,1.29333333174388
5306,2017-08-25 09:00:00,2017-08-25 10:00:00,60,2,30,30,4,8,4,4,4,4,4,4,0.934999998410543
5306,2017-08-25 10:00:00,2017-08-25 11:00:00,60,2,28,28,4,5,3,4,4,4,4,4,1.125
5306,2017-08-25 11:00:00,2017-08-25 12:00:00,60,2,27,27,3,3,3,3,3,3,3,3,0.981666668256124
5306,2017-08-25 12:00:00,2017-08-25 13:00:00,60,2,27,27,5,18,5,5,5,11,9,7,0.979999999205271
5306,2017-08-25 13:00:00,2017-08-25 14:00:00,60,2,27,27,5,9,4,5,5,5,4,4,0.758333333333333
5306,2017-08-25 14:00:00,2017-08-25 15:00:00,60,2,28,28,3,16,3,3,3,4,4,3,0.758333333333333
5306,2017-08-25 15:00:00,2017-08-25 16:00:00,60,2,24,24,5,5,4,5,5,5,5,5,0.990000001589457
5306,2017-08-25 16:00:00,2017-08-25 17:00:00,60,2,24,24,4,7,4,4,4,4,4,4,0.958333333333333
5306,2017-08-25 17:00:00,2017-08-25 18:00:00,60,2,24,24,1,5,1,1,1,1,1,1,0.951666665077209
5306,2017-08-25 18:00:00,2017-08-25 19:00:00,60,2,24,24,8,23,6,7,7,16,13,12,1.0366666674614
5306,2017-08-25 19:00:00,2017-08-25 20:00:00,60,2,27,27,0,0,0,0,0,0,0,0,1.07666666507721
5306,2017-08-25 20:00:00,2017-08-25 21:00:00,60,2,27,27,7,16,6,7,7,8,8,8,1.12666666507721
5306,2017-08-25 21:00:00,2017-08-25 22:00:00,60,2,43,4,4,6,4,4,4,6,6,5,0.820000000794729
5306,2017-08-25 22:00:00,2017-08-25 23:00:00,60,2,64,3,4,4,1,3,3,3,3,3,1.07166666587194
5306,2017-08-25 23:00:00,2017-08-26 00:00:00,60,2,77,2,2,2,2,2,2,2,2,2,1.7616666674614
5306,2017-08-26 00:00:00,2017-08-26 01:00:00,60,2,68,1,1,1,0,1,1,1,1,1,1.48000000317891
5306,2017-08-26 01:00:00,2017-08-26 02:00:00,60,2,48,0,0,0,0,0,0,0,0,0,4.90333333412806
5306,2017-08-26 02:00:00,2017-08-26 03:00:00,60,2,32,1,1,1,0,1,1,1,1,1,6.00666666428248
5306,2017-08-26 03:00:00,2017-08-26 04:00:00,60,2,24,0,0,0,0,0,0,0,0,0,7.025
5306,2017-08-26 04:00:00,2017-08-26 05:00:00,60,2,27,1,1,1,0,1,1,1,1,1,9.475
5306,2017-08-26 05:00:00,2017-08-26 06:00:00,60,2,62,0,0,0,0,0,0,0,0,0,4.15666666825612
5306,2017-08-26 06:00:00,2017-08-26 07:00:00,60,2,63,2,2,2,0,2,2,2,2,2,3.06666666666667
5306,2017-08-26 07:00:00,2017-08-26 08:00:00,60,2,51,15,1,1,1,1,1,1,1,1,1.10999999841054
5306,2017-08-26 08:00:00,2017-08-26 09:00:00,60,2,30,30,1,1,1,1,1,1,1,1,1.0383333325386
5306,2017-08-26 09:00:00,2017-08-26 10:00:00,60,2,30,30,2,3,2,2,2,3,2,2,0.94833333492279
5306,2017-08-26 10:00:00,2017-08-26 11:00:00,60,2,28,28,2,2,2,2,2,2,2,2,0.908333333333333
5306,2017-08-26 11:00:00,2017-08-26 12:00:00,60,2,27,27,4,9,4,4,4,5,5,5,0.908333333333333
5306,2017-08-26 12:00:00,2017-08-26 13:00:00,60,2,27,27,10,12,10,10,10,10,10,10,0.795000000794729
5306,2017-08-26 13:00:00,2017-08-26 14:00:00,60,2,27,27,3,12,3,3,3,5,5,5,0.940000001589457
5306,2017-08-26 14:00:00,2017-08-26 15:00:00,60,2,28,28,1,3,1,1,1,2,2,2,0.908333333333333
5306,2017-08-26 15:00:00,2017-08-26 16:00:00,60,2,27,27,2,2,1,2,2,2,2,2,0.908333333333333
5306,2017-08-26 16:00:00,2017-08-26 17:00:00,60,2,27,27,2,3,2,2,2,2,2,2,0.908333333333333
5306,2017-08-26 17:00:00,2017-08-26 18:00:00,60,2,28,28,3,4,3,3,3,4,4,4,0.908333333333333
5306,2017-08-26 18:00:00,2017-08-26 19:00:00,60,2,27,27,1,1,1,1,1,1,1,1,1.16666666666667
5306,2017-08-26 19:00:00,2017-08-26 20:00:00,60,2,30,30,5,19,4,5,5,9,9,8,0.876666665077209
5306,2017-08-26 20:00:00,2017-08-26 21:00:00,60,2,30,30,6,10,4,6,6,6,6,6,0.896666665871938
5306,2017-08-26 21:00:00,2017-08-26 22:00:00,60,2,30,30,6,9,6,6,6,6,6,6,0.983333333333333
5306,2017-08-26 22:00:00,2017-08-26 23:00:00,60,2,65,3,3,4,3,3,3,3,3,3,1.13166666825612
5306,2017-08-26 23:00:00,2017-08-27 00:00:00,60,2,69,3,3,4,3,3,3,3,3,3,1.70666666825612
5306,2017-08-27 00:00:00,2017-08-27 01:00:00,60,2,60,2,3,4,1,2,2,3,3,3,3.36666666666667
5306,2017-08-27 01:00:00,2017-08-27 02:00:00,60,2,42,3,3,3,1,3,3,3,3,3,5.40166666905085
5306,2017-08-27 02:00:00,2017-08-27 03:00:00,60,2,32,2,2,2,1,2,2,2,2,2,5.40166666905085
5306,2017-08-27 03:00:00,2017-08-27 04:00:00,60,2,20,3,3,3,1,2,2,3,3,3,7.64333333571752
5306,2017-08-27 04:00:00,2017-08-27 05:00:00,60,2,26,1,1,1,0,1,1,1,1,1,10.5349999984105
5306,2017-08-27 05:00:00,2017-08-27 06:00:00,60,2,35,0,0,0,0,0,0,0,0,0,6.41166666746139
5306,2017-08-27 06:00:00,2017-08-27 07:00:00,60,2,39,0,0,0,0,0,0,0,0,0,4.83333333333333
5306,2017-08-27 07:00:00,2017-08-27 08:00:00,60,2,65,2,2,2,2,2,2,2,2,2,3.00833333333333
5306,2017-08-27 08:00:00,2017-08-27 09:00:00,60,2,52,17,4,4,3,4,4,4,4,4,2.59000000158946
5306,2017-08-27 09:00:00,2017-08-27 10:00:00,60,2,30,30,2,3,2,2,2,2,2,2,1.0616666674614
5306,2017-08-27 10:00:00,2017-08-27 11:00:00,60,2,30,30,3,3,3,3,3,3,3,3,1.09000000158946
5306,2017-08-27 11:00:00,2017-08-27 12:00:00,60,2,30,30,0,0,0,0,0,0,0,0,0.933333333333333
5306,2017-08-27 12:00:00,2017-08-27 13:00:00,60,2,30,30,0,0,0,0,0,0,0,0,0.921666665871938
5306,2017-08-27 13:00:00,2017-08-27 14:00:00,60,2,30,30,1,1,1,1,1,1,1,1,0.94833333492279
5306,2017-08-27 14:00:00,2017-08-27 15:00:00,60,2,30,30,3,4,3,3,3,3,3,3,0.933333333333333
5306,2017-08-27 15:00:00,2017-08-27 16:00:00,60,2,30,30,2,2,2,2,2,2,2,2,0.933333333333333
5306,2017-08-27 16:00:00,2017-08-27 17:00:00,60,2,30,30,2,8,2,2,2,2,2,2,0.933333333333333
5306,2017-08-27 17:00:00,2017-08-27 18:00:00,60,2,30,30,2,3,1,2,2,2,2,2,0.845000000794729
5306,2017-08-27 18:00:00,2017-08-27 19:00:00,60,2,29,29,0,0,0,0,0,0,0,0,1.31500000158946
5306,2017-08-27 19:00:00,2017-08-27 20:00:00,60,2,30,30,1,1,1,1,1,1,1,1,0.933333333333333
5306,2017-08-27 20:00:00,2017-08-27 21:00:00,60,2,30,30,2,2,2,2,2,2,2,2,0.978333334128062
5306,2017-08-27 21:00:00,2017-08-27 22:00:00,60,2,30,30,0,0,0,0,0,0,0,0,1.03499999841054
5306,2017-08-27 22:00:00,2017-08-27 23:00:00,60,2,70,2,2,2,1,2,2,2,2,2,1.76166666348775
5306,2017-08-27 23:00:00,2017-08-28 00:00:00,60,2,69,0,0,0,0,0,0,0,0,0,2.67166666587194
5306,2017-08-28 00:00:00,2017-08-28 01:00:00,60,2,29,0,0,0,0,0,0,0,0,0,13.3699999968211
5306,2017-08-28 01:00:00,2017-08-28 02:00:00,60,2,21,0,0,0,0,0,0,0,0,0,8.05999999841054
5306,2017-08-28 02:00:00,2017-08-28 03:00:00,60,2,17,0,0,0,0,0,0,0,0,0,12.4433333317439
5306,2017-08-28 03:00:00,2017-08-28 04:00:00,60,2,22,0,0,0,0,0,0,0,0,0,8.575
5306,2017-08-28 04:00:00,2017-08-28 05:00:00,60,2,37,1,0,1,1,1,1,1,1,1,5.99333333571752
5306,2017-08-28 05:00:00,2017-08-28 06:00:00,60,2,69,1,1,1,1,1,1,1,1,1,2.77000000079473
5306,2017-08-28 06:00:00,2017-08-28 07:00:00,60,2,69,1,1,1,0,1,1,1,1,1,1.03500000238419
5306,2017-08-28 07:00:00,2017-08-28 08:00:00,60,2,30,30,1,1,1,1,1,1,1,1,1.12666666507721
5306,2017-08-28 08:00:00,2017-08-28 09:00:00,60,2,30,30,3,3,3,3,3,3,3,3,1.12666666507721
5306,2017-08-28 09:00:00,2017-08-28 10:00:00,60,2,30,30,5,8,3,5,5,5,5,5,0.941666666666667
5306,2017-08-28 10:00:00,2017-08-28 11:00:00,60,2,28,28,1,1,1,1,1,1,1,1,1.14500000079473
5306,2017-08-28 11:00:00,2017-08-28 12:00:00,60,2,27,27,9,10,5,6,6,6,6,6,1.0616666674614
5306,2017-08-28 12:00:00,2017-08-28 13:00:00,60,2,27,27,3,8,3,3,3,4,4,4,0.898333334922791
5306,2017-08-28 13:00:00,2017-08-28 14:00:00,60,2,27,27,1,2,1,1,1,2,1,1,0.898333334922791
5306,2017-08-28 14:00:00,2017-08-28 15:00:00,60,2,28,28,2,2,1,2,2,2,2,2,0.908333333333333
5306,2017-08-28 15:00:00,2017-08-28 16:00:00,60,2,24,24,3,13,3,3,3,4,4,4,1.3
5306,2017-08-28 16:00:00,2017-08-28 17:00:00,60,2,24,24,3,4,3,3,3,3,3,3,1.025
5306,2017-08-28 17:00:00,2017-08-28 18:00:00,60,2,24,24,2,3,2,2,2,3,2,2,0.958333333333333
5306,2017-08-28 18:00:00,2017-08-28 19:00:00,60,2,24,24,5,19,4,4,4,9,8,8,1.2
5306,2017-08-28 19:00:00,2017-08-28 20:00:00,60,2,27,27,4,15,2,4,4,4,4,4,1.06500000158946
5306,2017-08-28 20:00:00,2017-08-28 21:00:00,60,2,28,28,3,3,3,3,3,3,3,3,1.15833333333333
5306,2017-08-28 21:00:00,2017-08-28 22:00:00,60,2,59,6,6,11,5,6,6,6,6,6,0.75
5306,2017-08-28 22:00:00,2017-08-28 23:00:00,60,2,75,3,4,6,2,4,4,3,3,3,1.00833333333333
5306,2017-08-28 23:00:00,2017-08-29 00:00:00,60,2,63,1,1,1,1,1,1,1,1,1,2.15999999841054
5306,2017-08-29 00:00:00,2017-08-29 01:00:00,60,2,38,0,0,0,0,0,0,0,0,0,8.17833333412806
5306,2017-08-29 01:00:00,2017-08-29 02:00:00,60,2,22,0,0,0,0,0,0,0,0,0,17.1399999976158
5306,2017-08-29 02:00:00,2017-08-29 03:00:00,60,2,12,0,0,0,0,0,0,0,0,0,17.1399999976158
5306,2017-08-29 03:00:00,2017-08-29 04:00:00,60,2,18,0,0,0,0,0,0,0,0,0,13.8049999992053
5306,2017-08-29 04:00:00,2017-08-29 05:00:00,60,2,47,0,0,0,0,0,0,0,0,0,4.52666666507721
5306,2017-08-29 05:00:00,2017-08-29 06:00:00,60,2,66,0,0,0,0,0,0,0,0,0,3.00499999920527
5306,2017-08-29 06:00:00,2017-08-29 07:00:00,60,2,63,0,0,0,0,0,0,0,0,0,1.55499999920527
5306,2017-08-29 07:00:00,2017-08-29 08:00:00,60,2,31,31,1,1,1,1,1,1,1,1,0.94833333492279
5306,2017-08-29 08:00:00,2017-08-29 09:00:00,60,2,30,30,1,3,1,1,1,1,1,1,0.773333334922791
5306,2017-08-29 09:00:00,2017-08-29 10:00:00,60,2,26,26,3,3,2,3,3,3,3,3,8.39333333571752
5306,2017-08-29 10:00:00,2017-08-29 11:00:00,60,2,28,28,6,6,2,3,3,5,5,5,8.39333333571752
5306,2017-08-29 11:00:00,2017-08-29 12:00:00,60,2,27,27,2,3,2,2,2,3,2,2,1.02166666587194
5306,2017-08-29 12:00:00,2017-08-29 13:00:00,60,2,27,27,1,1,1,1,1,1,1,1,0.970000000794729
5306,2017-08-29 13:00:00,2017-08-29 14:00:00,60,2,28,28,5,7,5,5,5,6,6,5,1.00166666507721
5306,2017-08-29 14:00:00,2017-08-29 15:00:00,60,2,27,27,4,7,4,4,4,6,4,4,0.975
5306,2017-08-29 15:00:00,2017-08-29 16:00:00,60,2,24,24,9,16,9,9,9,9,9,9,1.44833333492279
5306,2017-08-29 16:00:00,2017-08-29 17:00:00,60,2,24,24,3,6,3,3,3,4,4,3,0.998333334922791
5306,2017-08-29 17:00:00,2017-08-29 18:00:00,60,2,24,24,1,1,1,1,1,1,1,1,0.971666665871938
5306,2017-08-29 18:00:00,2017-08-29 19:00:00,60,2,24,24,0,0,0,0,0,0,0,0,1.15999999841054
5306,2017-08-29 19:00:00,2017-08-29 20:00:00,60,2,27,27,5,7,5,5,5,6,6,6,1.22999999920527
5306,2017-08-29 20:00:00,2017-08-29 21:00:00,60,2,27,27,3,8,1,2,2,2,2,2,1.14000000158946
5306,2017-08-29 21:00:00,2017-08-29 22:00:00,60,2,63,2,2,2,1,2,2,2,2,2,1.26833333174388
5306,2017-08-29 22:00:00,2017-08-29 23:00:00,60,2,73,2,2,2,2,2,2,2,2,2,0.979999999205271
5306,2017-08-29 23:00:00,2017-08-30 00:00:00,60,2,65,0,0,0,0,0,0,0,0,0,1.8866666674614
5306,2017-08-30 00:00:00,2017-08-30 01:00:00,60,2,35,0,0,0,0,0,0,0,0,0,8.60999999841054
5306,2017-08-30 01:00:00,2017-08-30 02:00:00,60,2,22,0,0,0,0,0,0,0,0,0,11.8833333333333
5306,2017-08-30 02:00:00,2017-08-30 03:00:00,60,2,15,1,1,1,1,1,1,1,1,1,10.8800000031789
5306,2017-08-30 03:00:00,2017-08-30 04:00:00,60,2,15,1,1,1,0,1,1,1,1,1,10.6433333317439
5306,2017-08-30 04:00:00,2017-08-30 05:00:00,60,2,35,0,0,0,0,0,0,0,0,0,6.62000000079473
5306,2017-08-30 05:00:00,2017-08-30 06:00:00,60,2,61,3,3,4,3,3,3,3,3,3,4.6133333325386
5306,2017-08-30 06:00:00,2017-08-30 07:00:00,60,2,62,3,4,5,2,3,3,3,3,3,1.26666666666667
5306,2017-08-30 07:00:00,2017-08-30 08:00:00,60,2,31,31,0,0,0,0,0,0,0,0,0.840000001589457
5306,2017-08-30 08:00:00,2017-08-30 09:00:00,60,2,30,30,2,3,2,2,2,2,2,2,0.9
5306,2017-08-30 09:00:00,2017-08-30 10:00:00,60,2,29,29,4,4,3,3,3,4,4,4,0.903333334128062
5306,2017-08-30 10:00:00,2017-08-30 11:00:00,60,2,28,28,2,2,1,2,2,2,2,2,1.0116666674614
5306,2017-08-30 11:00:00,2017-08-30 12:00:00,60,2,27,27,2,4,2,2,2,3,3,3,0.898333334922791
5306,2017-08-30 12:00:00,2017-08-30 13:00:00,60,2,27,27,5,11,5,5,5,7,7,6,1.10999999841054
5306,2017-08-30 13:00:00,2017-08-30 14:00:00,60,2,27,27,3,10,3,3,3,6,4,4,0.983333333333333
5306,2017-08-30 14:00:00,2017-08-30 15:00:00,60,2,27,27,6,28,6,6,6,10,7,6,1.27999999920527
5306,2017-08-30 15:00:00,2017-08-30 16:00:00,60,2,24,24,8,11,2,6,6,9,9,8,1.26499999761581
5306,2017-08-30 16:00:00,2017-08-30 17:00:00,60,2,24,24,4,12,4,4,4,6,6,6,0.958333333333333
5306,2017-08-30 17:00:00,2017-08-30 18:00:00,60,2,24,24,3,3,2,3,3,3,3,3,1.025
5306,2017-08-30 18:00:00,2017-08-30 19:00:00,60,2,24,24,4,8,3,4,4,5,5,5,1.22333333492279
5306,2017-08-30 19:00:00,2017-08-30 20:00:00,60,2,27,27,2,7,2,2,2,2,2,2,1.05499999920527
5306,2017-08-30 20:00:00,2017-08-30 21:00:00,60,2,28,28,10,27,7,9,9,9,8,8,1.07833333412806
5306,2017-08-30 21:00:00,2017-08-30 22:00:00,60,2,61,3,3,9,3,3,3,3,3,3,0.761666667461395
5306,2017-08-30 22:00:00,2017-08-30 23:00:00,60,2,77,2,2,5,2,2,2,2,2,2,1.93166666428248
5306,2017-08-30 23:00:00,2017-08-31 00:00:00,60,2,66,0,0,0,0,0,0,0,0,0,1.93166666428248
5306,2017-08-31 00:00:00,2017-08-31 01:00:00,60,2,43,1,1,1,1,1,1,1,1,1,5.98166666428248
5306,2017-08-31 01:00:00,2017-08-31 02:00:00,60,2,32,0,0,0,0,0,0,0,0,0,7.69833333094915
5306,2017-08-31 02:00:00,2017-08-31 03:00:00,60,2,18,1,1,1,0,1,1,1,1,1,8.55166666905085
5306,2017-08-31 03:00:00,2017-08-31 04:00:00,60,2,14,0,0,0,0,0,0,0,0,0,26.3583333333333
5306,2017-08-31 04:00:00,2017-08-31 05:00:00,60,2,39,0,0,0,0,0,0,0,0,0,5.39000000158946
5306,2017-08-31 05:00:00,2017-08-31 06:00:00,60,2,66,1,1,1,1,1,1,1,1,1,4.15499999920527
5306,2017-08-31 06:00:00,2017-08-31 07:00:00,60,2,66,1,2,4,2,2,2,2,2,2,1.19666666587194
5306,2017-08-31 07:00:00,2017-08-31 08:00:00,60,2,29,29,1,5,1,1,1,2,2,2,1.47000000079473
5306,2017-08-31 08:00:00,2017-08-31 09:00:00,60,2,30,30,1,1,1,1,1,1,1,1,0.996666665871938
5306,2017-08-31 09:00:00,2017-08-31 10:00:00,60,2,30,30,3,5,3,3,3,3,3,3,1.01833333174388
5306,2017-08-31 10:00:00,2017-08-31 11:00:00,60,2,28,28,1,1,0,1,1,1,1,1,1.36666666666667
5306,2017-08-31 11:00:00,2017-08-31 12:00:00,60,2,25,25,4,8,4,4,4,6,6,6,1.3
5306,2017-08-31 12:00:00,2017-08-31 13:00:00,60,2,27,27,5,5,4,5,5,5,5,5,1.30999999841054
5306,2017-08-31 13:00:00,2017-08-31 14:00:00,60,2,27,27,4,6,3,4,4,6,6,6,0.883333333333333
5306,2017-08-31 14:00:00,2017-08-31 15:00:00,60,2,28,28,3,3,3,3,3,3,3,3,0.793333335717519
5306,2017-08-31 15:00:00,2017-08-31 16:00:00,60,2,24,24,6,10,4,6,6,9,9,9,1.11000000238419
5306,2017-08-31 16:00:00,2017-08-31 17:00:00,60,2,24,24,6,10,5,6,6,7,7,7,0.958333333333333
5306,2017-08-31 17:00:00,2017-08-31 18:00:00,60,2,24,24,3,3,3,3,3,3,3,3,0.958333333333333
5306,2017-08-31 18:00:00,2017-08-31 19:00:00,60,2,24,24,4,5,4,4,4,4,4,4,1.0883333325386
5306,2017-08-31 19:00:00,2017-08-31 20:00:00,60,2,27,27,5,14,3,5,5,7,6,6,1.0633333325386
5306,2017-08-31 20:00:00,2017-08-31 21:00:00,60,2,28,28,2,2,1,2,2,2,2,2,1.13333333333333
5306,2017-08-31 21:00:00,2017-08-31 22:00:00,60,2,53,4,4,5,4,4,4,4,4,4,1.125
5306,2017-08-31 22:00:00,2017-08-31 23:00:00,60,2,72,4,4,5,4,4,4,4,4,4,1.71666666666667
5306,2017-08-31 23:00:00,2017-09-01 00:00:00,60,2,71,0,0,0,0,0,0,0,0,0,2.71500000158946
5306,2017-09-01 00:00:00,2017-09-01 01:00:00,60,2,41,0,0,0,0,0,0,0,0,0,4.31833333571752
5306,2017-09-01 01:00:00,2017-09-01 02:00:00,60,2,31,1,1,1,1,1,1,1,1,1,5.67666666507721
5306,2017-09-01 02:00:00,2017-09-01 03:00:00,60,2,20,0,0,0,0,0,0,0,0,0,9.43999999761581
5306,2017-09-01 03:00:00,2017-09-01 04:00:00,60,2,17,0,0,0,0,0,0,0,0,0,9.43999999761581
5306,2017-09-01 04:00:00,2017-09-01 05:00:00,60,2,31,1,1,1,0,1,1,1,1,1,6.27999999920527
5306,2017-09-01 05:00:00,2017-09-01 06:00:00,60,2,65,0,0,0,0,0,0,0,0,0,2.74500000079473
5306,2017-09-01 06:00:00,2017-09-01 07:00:00,60,2,62,5,5,11,4,5,5,6,6,6,1.53333333333333
5306,2017-09-01 07:00:00,2017-09-01 08:00:00,60,2,31,31,1,1,0,1,1,1,1,1,0.966666666666667
5306,2017-09-01 08:00:00,2017-09-01 09:00:00,60,2,30,30,6,7,6,6,6,6,6,6,0.920000000794729
5306,2017-09-01 09:00:00,2017-09-01 10:00:00,60,2,30,30,22,60,5,8,8,9,6,6,1.06666666666667
